"runid","attempt","file","rows","cols","withna","package","sample","timing","bytes","platform","experiment_date"
"master",second,"mixed.csv",100,20,true,"Julia CSV.jl copycols parallel",4,0.002184032,303832.0,"MacOS",2020-04-28T07:25:20.719
"master",warmup,"mixed.csv",100,20,true,"Julia CSV.jl copycols parallel",5,11.745331057,1.283597389e9,"MacOS",2020-04-28T07:25:20.719
"master",first,"mixed.csv",100,20,true,"Julia CSV.jl copycols parallel",5,0.003449595,303840.0,"MacOS",2020-04-28T07:25:20.719
"master",second,"mixed.csv",100,20,true,"Julia CSV.jl copycols parallel",5,0.002245748,303824.0,"MacOS",2020-04-28T07:25:20.719
"master",warmup,"mixed.csv",100,20,true,"Julia Pandas.jl",1,0.058079819,2.181436e6,"MacOS",2020-04-28T07:25:20.719
"master",first,"mixed.csv",100,20,true,"Julia Pandas.jl",1,0.006158421,80.0,"MacOS",2020-04-28T07:25:20.719
"master",second,"mixed.csv",100,20,true,"Julia Pandas.jl",1,0.005078476,80.0,"MacOS",2020-04-28T07:25:20.719
"master",warmup,"mixed.csv",100,20,true,"Julia Pandas.jl",2,0.058248762,2.181436e6,"MacOS",2020-04-28T07:25:20.719
"master",first,"mixed.csv",100,20,true,"Julia Pandas.jl",2,0.006202417,80.0,"MacOS",2020-04-28T07:25:20.719
"master",second,"mixed.csv",100,20,true,"Julia Pandas.jl",2,0.004957718,80.0,"MacOS",2020-04-28T07:25:20.719
"master",warmup,"mixed.csv",100,20,true,"Julia Pandas.jl",3,0.058282106,2.181436e6,"MacOS",2020-04-28T07:25:20.719
"master",first,"mixed.csv",100,20,true,"Julia Pandas.jl",3,0.006206841,80.0,"MacOS",2020-04-28T07:25:20.719
"master",second,"mixed.csv",100,20,true,"Julia Pandas.jl",3,0.005105303,80.0,"MacOS",2020-04-28T07:25:20.719
"master",warmup,"mixed.csv",100,20,true,"Julia Pandas.jl",4,0.058496572,2.181436e6,"MacOS",2020-04-28T07:25:20.719
"master",first,"mixed.csv",100,20,true,"Julia Pandas.jl",4,0.006184344,80.0,"MacOS",2020-04-28T07:25:20.719
"master",second,"mixed.csv",100,20,true,"Julia Pandas.jl",4,0.005035886,80.0,"MacOS",2020-04-28T07:25:20.719
"master",warmup,"mixed.csv",100,20,true,"Julia Pandas.jl",5,0.059042326,2.181436e6,"MacOS",2020-04-28T07:25:20.719
"master",first,"mixed.csv",100,20,true,"Julia Pandas.jl",5,0.006252523,80.0,"MacOS",2020-04-28T07:25:20.719
"master",second,"mixed.csv",100,20,true,"Julia Pandas.jl",5,0.005179004,80.0,"MacOS",2020-04-28T07:25:20.719
"master",warmup,"mixed.csv",100,20,true,"R fread",1,0.05652499,NaN,"MacOS",2020-04-28T07:25:20.719
"master",first,"mixed.csv",100,20,true,"R fread",1,0.003340006,NaN,"MacOS",2020-04-28T07:25:20.719
"master",second,"mixed.csv",100,20,true,"R fread",1,0.0008621216,NaN,"MacOS",2020-04-28T07:25:20.719
"master",warmup,"mixed.csv",100,20,true,"R fread",2,0.05094409,NaN,"MacOS",2020-04-28T07:25:20.719
"master",first,"mixed.csv",100,20,true,"R fread",2,0.003447056,NaN,"MacOS",2020-04-28T07:25:20.719
"master",second,"mixed.csv",100,20,true,"R fread",2,0.0008971691,NaN,"MacOS",2020-04-28T07:25:20.719
"master",warmup,"mixed.csv",100,20,true,"R fread",3,0.05319309,NaN,"MacOS",2020-04-28T07:25:20.719
"master",first,"mixed.csv",100,20,true,"R fread",3,0.003659964,NaN,"MacOS",2020-04-28T07:25:20.719
"master",second,"mixed.csv",100,20,true,"R fread",3,0.0008649826,NaN,"MacOS",2020-04-28T07:25:20.719
"master",warmup,"mixed.csv",100,20,true,"R fread",4,0.05308294,NaN,"MacOS",2020-04-28T07:25:20.719
"master",first,"mixed.csv",100,20,true,"R fread",4,0.003510952,NaN,"MacOS",2020-04-28T07:25:20.719
"master",second,"mixed.csv",100,20,true,"R fread",4,0.0009531975,NaN,"MacOS",2020-04-28T07:25:20.719
"master",warmup,"mixed.csv",100,20,true,"R fread",5,0.05232787,NaN,"MacOS",2020-04-28T07:25:20.719
"master",first,"mixed.csv",100,20,true,"R fread",5,0.003548861,NaN,"MacOS",2020-04-28T07:25:20.719
"master",second,"mixed.csv",100,20,true,"R fread",5,0.0008630753,NaN,"MacOS",2020-04-28T07:25:20.719
"master",warmup,"mixed.csv",100,20,true,"R fread parallel",1,0.05350804,NaN,"MacOS",2020-04-28T07:25:20.719
