"runid","attempt","file","rows","cols","withna","package","sample","timing","bytes","platform","experiment_date"
"master",second,"mixed.csv",100,20,true,"Julia CSV.jl copycols parallel",4,0.001476126,250088.0,"Linux",2020-05-02T06:13:38.426
"master",warmup,"mixed.csv",100,20,true,"Julia CSV.jl copycols parallel",5,9.64977583,1.280553346e9,"Linux",2020-05-02T06:13:38.426
"master",first,"mixed.csv",100,20,true,"Julia CSV.jl copycols parallel",5,0.003639446,250088.0,"Linux",2020-05-02T06:13:38.426
"master",second,"mixed.csv",100,20,true,"Julia CSV.jl copycols parallel",5,0.001507142,250104.0,"Linux",2020-05-02T06:13:38.426
"master",warmup,"mixed.csv",100,20,true,"Julia Pandas.jl",1,0.051925342,2.181756e6,"Linux",2020-05-02T06:13:38.426
"master",first,"mixed.csv",100,20,true,"Julia Pandas.jl",1,0.003374988,80.0,"Linux",2020-05-02T06:13:38.426
"master",second,"mixed.csv",100,20,true,"Julia Pandas.jl",1,0.003102918,80.0,"Linux",2020-05-02T06:13:38.426
"master",warmup,"mixed.csv",100,20,true,"Julia Pandas.jl",2,0.051038204,2.181756e6,"Linux",2020-05-02T06:13:38.426
"master",first,"mixed.csv",100,20,true,"Julia Pandas.jl",2,0.003444473,80.0,"Linux",2020-05-02T06:13:38.426
"master",second,"mixed.csv",100,20,true,"Julia Pandas.jl",2,0.003055291,80.0,"Linux",2020-05-02T06:13:38.426
"master",warmup,"mixed.csv",100,20,true,"Julia Pandas.jl",3,0.050815849,2.181756e6,"Linux",2020-05-02T06:13:38.426
"master",first,"mixed.csv",100,20,true,"Julia Pandas.jl",3,0.005496983,80.0,"Linux",2020-05-02T06:13:38.426
"master",second,"mixed.csv",100,20,true,"Julia Pandas.jl",3,0.003170566,80.0,"Linux",2020-05-02T06:13:38.426
"master",warmup,"mixed.csv",100,20,true,"Julia Pandas.jl",4,0.053986129,2.181756e6,"Linux",2020-05-02T06:13:38.426
"master",first,"mixed.csv",100,20,true,"Julia Pandas.jl",4,0.003691754,80.0,"Linux",2020-05-02T06:13:38.426
"master",second,"mixed.csv",100,20,true,"Julia Pandas.jl",4,0.003395708,80.0,"Linux",2020-05-02T06:13:38.426
"master",warmup,"mixed.csv",100,20,true,"Julia Pandas.jl",5,0.051594262,2.181756e6,"Linux",2020-05-02T06:13:38.426
